,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market,symbol
598,515190.SH,中银证券500ETF,中银证券,招商银行,股票型,20200430,,20200527,20200330,,2.5147,0.15,0.05,,1.0,0.1,,中证500指数收益率,L,被动指数型,契约型开放式,,20200527,20200527,E,515190.SH#FD
599,515780.SH,浦银MSCI中国ETF,浦银安盛基金,中国银行,股票型,20200430,,20200529,20200320,,5.5479,0.15,0.05,,1.0,0.1,,MSCI中国A股人民币指数收益率,L,被动指数型,契约型开放式,,20200529,20200529,E,515780.SH#FD
600,159988.SZ,粤债ETF,平安基金,中国银行,债券型,20200429,20220623,20200529,20200224,20220630,6.6149,0.15,0.05,,1.0,0.1,,中债-0-5年广东省地方政府债指数,D,被动指数型,契约型开放式,,20200529,20200529,E,159988.SZ#FD
601,159812.SZ,黄金基金ETF,前海开源基金,中国建设银行,商品型,20200429,,20200529,20200407,,3.1717,0.5,0.1,,1.0,0.1,,上海黄金交易所Au99.99现货实盘合约收益率,L,黄金现货合约,契约型开放式,,20200529,20200529,E,159812.SZ#FD
602,159803.SZ,浙江新动能ETF,易方达基金,中国工商银行,股票型,20200427,20210916,20200526,20200122,20210928,2.6685,0.5,0.15,,1.0,0.1,,中证浙江新动能指数收益率,D,被动指数型,契约型开放式,,20200526,20200526,E,159803.SZ#FD
603,518660.SH,黄金ETF基金,工银瑞信基金,中国农业银行,商品型,20200424,,20200529,20200323,,5.6667,0.5,0.1,,1.0,0.1,,上海黄金交易所Au99.99现货实盘合约收盘价收益率,L,黄金现货合约,契约型开放式,,20200529,20200529,E,518660.SH#FD
604,515960.SH,医药健康ETF,嘉实基金,中国银行,股票型,20200424,,20200610,20200325,,3.4399,0.5,0.1,,1.0,0.1,,中证医药健康100策略指数收益率,L,被动指数型,契约型开放式,,20200610,20200610,E,515960.SH#FD
605,515620.SH,中证800ETF基金,建信基金,中金公司,股票型,20200417,20210406,20200525,20200316,20210608,3.2116,0.15,0.05,,1.0,0.1,,中证800指数收益率,D,被动指数型,契约型开放式,,20200525,20200525,E,515620.SH#FD
606,159813.SZ,半导体ETF,鹏华基金,申万宏源证券,股票型,20200417,,20200525,20200325,,5.5974,0.5,0.1,,1.0,0.1,,国证半导体芯片指数收益率,L,被动指数型,契约型开放式,,20200525,20200525,E,159813.SZ#FD
607,515670.SH,中银中证100ETF,中银基金,中信证券,股票型,20200417,,20200520,20200320,,3.1982,0.45,0.09,,1.0,0.1,,中证100指数收益率,L,被动指数型,契约型开放式,,20200520,20200520,E,515670.SH#FD
608,159802.SZ,800ETF,广发基金,中国工商银行,股票型,20200413,20200915,20200515,20200323,20200923,2.2252,0.15,0.05,,1.0,0.1,,中证800指数收益率,D,被动指数型,契约型开放式,,20200515,20200515,E,159802.SZ#FD
609,515930.SH,永赢沪深300ETF,永赢基金,中国工商银行,股票型,20200413,,20200508,20200323,,2.8191,0.15,0.05,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20200508,20200508,E,515930.SH#FD
610,518850.SH,黄金ETF9999,华夏基金,中国建设银行,商品型,20200413,,20200605,20200327,,3.3362,0.5,0.1,,1.0,0.1,,上海黄金交易所黄金现货实盘合约Au99.99价格收益率,L,黄金现货合约,契约型开放式,,20200605,20200605,E,518850.SH#FD
611,501099.SH,平安新兴产业LOF,平安基金,平安银行,混合型,20200410,,20200701,20200305,,2.0456,0.6,0.1,,1.0,0.01,,中国战略新兴产业成份指数收益率*65%+中债总指数收益率*20%+恒生指数收益率(经汇率估值调整)*15%,L,混合型,契约型开放式,,20230410,20230410,E,501099.SH#FD
612,510200.SH,上证券商ETF,汇安基金,兴业证券,股票型,20200409,,20200508,20200316,,2.0389,0.5,0.1,,1.0,0.1,,上证证券行业指数,L,被动指数型,契约型开放式,,20200508,20200508,E,510200.SH#FD
613,168701.SZ,金融科技LOF,合煦智远基金,申万宏源证券,股票型,20200403,,20200506,20200302,,5.2143,0.5,0.1,,1.0,0.001,,国证香蜜湖金融科技指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20200506,20200506,E,168701.SZ#FD
614,515130.SH,沪深300ETF博时,博时基金,中国建设银行,股票型,20200403,,20200511,20200309,,2.6546,0.15,0.05,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20200511,20200511,E,515130.SH#FD
615,515280.SH,银行龙头ETF,富国基金,中信证券,股票型,20200401,,20200417,20200311,,3.1262,0.5,0.1,,1.0,0.1,,中证银行指数收益率,L,被动指数型,契约型开放式,,20200417,20200417,E,515280.SH#FD
616,159811.SZ,5G50ETF,博时基金,中信建投证券,股票型,20200327,,20200422,20200316,,13.4434,0.45,0.1,,1.0,0.1,,中证5G产业50指数收益率,L,被动指数型,契约型开放式,,20200422,20200422,E,159811.SZ#FD
617,164508.SZ,国富中证100LOF,国海富兰克林基金,中国银行,股票型,20200327,,20200422,20200327,,1.3414,0.85,0.15,,1.0,,,中证100指数收益率*95%+银行同业存款利率*5%,L,增强指数型,契约型开放式,,20200330,20200330,E,164508.SZ#FD
618,501097.SH,科创国寿LOF,国寿安保基金,中国民生银行,混合型,20200326,,20200828,20200312,,3.3005,1.5,0.25,,1.0,0.001,,中证500指数收益率*70%+中证全债指数收益率*30%,L,混合型,契约型开放式,,20230327,20230327,E,501097.SH#FD
619,501098.SH,科创建信LOF,建信基金,中国农业银行,混合型,20200326,,20200427,20200305,,3.0917,1.2,0.2,,1.0,0.001,,中国战略新兴产业成份指数收益率*50%+中证综合债指数收益率*30%+恒生指数收益率(使用估值汇率折算)*20%,L,混合型,契约型开放式,,20230327,20230327,E,501098.SH#FD
620,159991.SZ,创大盘ETF,招商基金,中信建投证券,股票型,20200320,,20200424,20200302,,3.3973,0.2,0.1,,1.0,0.1,,创业板大盘指数收益率,L,被动指数型,契约型开放式,,20200424,20200424,E,159991.SZ#FD
621,159992.SZ,创新药ETF,银华基金,上海银行,股票型,20200320,,20200410,20200302,,49.1638,0.5,0.05,,1.0,0.1,,中证创新药产业指数,L,被动指数型,契约型开放式,,20200410,20200410,E,159992.SZ#FD
622,515690.SH,股息ETF,鹏华基金,中信证券,股票型,20200320,20220310,20200513,20200224,20220426,2.2309,0.2,0.1,,1.0,0.1,,中证高股息龙头指数收益率,D,被动指数型,契约型开放式,,20200513,20200513,E,515690.SH#FD
623,501096.SH,国联安科创LOF,国联安基金,中国建设银行,混合型,20200320,,20200722,20200225,,5.5603,1.5,0.25,,1.0,0.001,,中国战略新兴产业成份指数收益率*50%+中债综合指数收益率*40%+恒生指数收益率(使用估值汇率折算)*10%,L,灵活配置型,契约型开放式,,20230320,20230320,E,501096.SH#FD
624,159998.SZ,计算机ETF,天弘基金,中信证券,股票型,20200320,,20200413,20200302,,2.8786,0.5,0.1,,1.0,0.1,,中证计算机主题指数收益率,L,被动指数型,契约型开放式,,20200413,20200413,E,159998.SZ#FD
625,160527.SZ,博时研究优选LOF,博时基金,中国银行,混合型,20200320,,20200619,20200309,,20.5379,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+恒生指数收益率*20%+中债综合财富(总值)指数收益率*20%,L,灵活配置型,契约型开放式,,20230320,20230320,E,160527.SZ#FD
626,515890.SH,红利ETF博时,博时基金,招商银行,股票型,20200320,,20200420,20200224,,3.1244,0.15,0.05,,1.0,0.1,,中证红利指数收益率,L,被动指数型,契约型开放式,,20200420,20200420,E,515890.SH#FD
627,515510.SH,500成长ETF,嘉实基金,中国银行,股票型,20200316,20230131,20200506,20200203,20230508,2.3553,0.5,0.1,,1.0,0.1,,中证500成长估值指数收益率,D,被动指数型,契约型开放式,,20200506,20200506,E,515510.SH#FD
628,515950.SH,医药龙头ETF,富国基金,招商银行,股票型,20200316,,20200401,20200121,,2.772,0.5,0.1,,1.0,0.1,,中证医药50指数收益率,L,被动指数型,契约型开放式,,20200401,20200401,E,515950.SH#FD
629,159807.SZ,科技ETF,易方达基金,中国银行,股票型,20200316,,20200330,20200309,,15.0003,0.15,0.05,,1.0,0.1,,中证科技50指数收益率,L,被动指数型,契约型开放式,,20200330,20200330,E,159807.SZ#FD
630,513090.SH,香港证券ETF,易方达基金,招商银行,股票型,20200313,,20200326,20200224,,10.1999,0.15,0.05,,1.0,0.1,,中证香港证券投资主题指数收益率(使用估值汇率折算),L,被动指数型,契约型开放式,,20200326,20200326,E,513090.SH#FD
631,501095.SH,中银证券科技创新LOF,中银证券,中国农业银行,混合型,20200312,,20200708,20200227,,8.8468,1.2,0.2,,1.0,0.001,,中国战略新兴产业成份指数收益率*80%+中债综合全价指数收益率*20%,L,混合型,契约型开放式,,20230313,20230313,E,501095.SH#FD
632,159806.SZ,新能源车ETF,国泰基金,浦发银行,股票型,20200310,,20200320,20200302,,23.607,0.5,0.1,,1.0,0.1,,中证新能源汽车指数收益率,L,被动指数型,契约型开放式,,20200320,20200320,E,159806.SZ#FD
633,511380.SH,可转债ETF,博时基金,招商银行,债券型,20200306,,20200407,20200210,,6.0187,0.15,0.05,,1.0,0.1,,中证可转债及可交换债券指数收益率,L,被动指数型,契约型开放式,,20200407,20200407,E,511380.SH#FD
634,501093.SH,华夏翔阳LOF,华夏基金,中国银行,混合型,20200306,,20210108,20200217,,21.2042,1.5,0.25,,1.0,0.0001,,中证800指数收益率*50%+中债综合指数收益率*30%+经汇率调整的恒生指数收益率*20%,L,混合型,契约型开放式,,20220307,20220307,E,501093.SH#FD
635,159805.SZ,传媒ETF,鹏华基金,中国建设银行,股票型,20200306,,20200417,20200217,,24.6245,0.5,0.1,,1.0,0.1,,中证传媒指数收益率,L,被动指数型,契约型开放式,,20200417,20200417,E,159805.SZ#FD
636,159978.SZ,大湾区ETF,建信基金,招商银行,股票型,20200306,20230105,20200414,20200120,20230112,8.6692,0.3,0.1,,1.0,0.1,,中证沪港深粤港澳大湾区发展主题指数,D,被动指数型,契约型开放式,,20200414,20200414,E,159978.SZ#FD
637,159804.SZ,创中盘88ETF,国寿安保基金,中信证券,股票型,20200304,,20200331,20200219,,3.499,0.3,0.1,,1.0,0.1,,国证创业板中盘精选88指数,L,被动指数型,契约型开放式,,20200331,20200331,E,159804.SZ#FD
638,515630.SH,保险证券ETF,鹏华基金,中国建设银行,股票型,20200228,,20200403,20200113,,6.8572,0.5,0.1,,1.0,0.1,,中证800证券保险指数收益率,L,被动指数型,契约型开放式,,20200403,20200403,E,515630.SH#FD
639,159996.SZ,家电ETF,国泰基金,浦发银行,股票型,20200227,,20200316,20200210,,9.3255,0.5,0.1,,1.0,0.1,,中证全指家用电器指数收益率,L,被动指数型,契约型开放式,,20200316,20200316,E,159996.SZ#FD
640,159997.SZ,电子ETF,天弘基金,海通证券,股票型,20200227,,20200320,20200210,,11.5431,0.5,0.1,,1.0,0.1,,中证电子指数收益率,L,被动指数型,契约型开放式,,20200320,20200320,E,159997.SZ#FD
641,159983.SZ,粤港澳大湾区ETF,华夏基金,招商银行,股票型,20200225,,20200423,20200204,,4.3675,0.3,0.1,,1.0,0.1,,粤港澳大湾区创新100指数收益率,L,被动指数型,契约型开放式,,20200423,20200423,E,159983.SZ#FD
642,501092.SH,交银瑞思LOF,交银施罗德基金,中国农业银行,混合型,20200221,,20200805,20200217,,49.4585,1.5,0.25,,1.0,0.0001,,沪深300指数收益率*70%+中证综合债券指数收益率*25%+恒生指数收益率*5%,L,混合型,契约型开放式,,20230221,20230221,E,501092.SH#FD
643,515030.SH,新能源车ETF,华夏基金,中国银行,股票型,20200220,,20200304,20200203,,107.6288,0.5,0.1,,1.0,0.1,,中证新能源汽车指数收益率,L,被动指数型,契约型开放式,,20200304,20200304,E,515030.SH#FD
644,502000.SH,500增强LOF,西部利得基金,兴业银行,股票型,20200219,,20200224,20200219,,3.5764,1.0,0.2,,1.0,,,中证500指数收益率*95%+商业银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20200224,20200224,E,502000.SH#FD
645,169107.SZ,东方红恒阳定开,东证资管,招商银行,混合型,20200213,,20200723,20200207,,19.7196,1.5,0.25,,1.0,0.001,,沪深300指数收益率*70%+恒生指数收益率*20%+中国债券总指数收益率*10%,L,混合型,契约型开放式,,,,E,169107.SZ#FD
646,515160.SH,MSCI中国ETF招商,招商基金,中国银行,股票型,20200203,,20200302,20191209,,5.0796,0.5,0.1,,1.0,0.1,,MSCI中国A股国际通指数(MSCI China A Inclusion RMB Index)收益率,L,被动指数型,契约型开放式,,20200302,20200302,E,515160.SH#FD
647,159994.SZ,5GETF,银华基金,中国农业银行,股票型,20200122,,20200228,20191227,,10.97,0.5,0.1,,1.0,0.1,,中证5G通信主题指数,L,被动指数型,契约型开放式,,20200228,20200228,E,159994.SZ#FD
648,515210.SH,钢铁ETF,国泰基金,招商银行,股票型,20200122,,20200302,20200102,,4.3523,0.5,0.1,,1.0,0.1,,中证钢铁指数收益率,L,被动指数型,契约型开放式,,20200302,20200302,E,515210.SH#FD
649,515850.SH,证券龙头ETF,富国基金,中国建设银行,股票型,20200121,,20200221,20191016,,5.0829,0.5,0.1,,1.0,0.1,,中证全指证券公司指数收益率,L,被动指数型,契约型开放式,,20200221,20200221,E,515850.SH#FD
650,159995.SZ,芯片ETF,华夏基金,中国建设银行,股票型,20200120,,20200210,20191224,,53.8846,0.5,0.1,,1.0,0.1,,国证半导体芯片指数收益率,L,被动指数型,契约型开放式,,20200210,20200210,E,159995.SZ#FD
651,501091.SH,嘉实欣荣LOF,嘉实基金,招商银行,混合型,20200120,,20200722,20191219,,12.5672,1.5,0.25,,1.0,0.0001,,沪深300指数收益率*60%+中债综合财富指数收益率*30%+恒生指数收益率*10%,L,混合型,契约型开放式,,20230201,20230201,E,501091.SH#FD
652,515220.SH,煤炭ETF,国泰基金,中国工商银行,股票型,20200120,,20200302,20200102,,3.9259,0.5,0.1,,1.0,0.1,,中证煤炭指数收益率,L,被动指数型,契约型开放式,,20200302,20200302,E,515220.SH#FD
653,159801.SZ,芯片ETF龙头,广发基金,中国工商银行,股票型,20200120,,20200218,20200106,,25.2406,0.5,0.1,,1.0,0.1,,国证半导体芯片指数收益率,L,被动指数型,契约型开放式,,20200218,20200218,E,159801.SZ#FD
654,515090.SH,可持续发展ETF,博时基金,招商银行,股票型,20200119,,20200220,20191216,,14.708,0.5,0.1,,1.0,0.1,,中证可持续发展100指数收益率,L,被动指数型,契约型开放式,,20200220,20200220,E,515090.SH#FD
655,515450.SH,红利低波50ETF,南方基金,中国农业银行,股票型,20200117,,20200226,20191223,,4.7346,0.5,0.1,,1.0,0.1,,标普中国A股大盘红利低波50指数收益率,L,被动指数型,契约型开放式,,20200226,20200226,E,515450.SH#FD
656,515570.SH,山证红利ETF,山西证券,中国银行,股票型,20200117,,20200409,20191223,,2.6444,0.5,0.1,,1.0,0.1,,中证红利潜力指数收益率,L,被动指数型,契约型开放式,,20200409,20200409,E,515570.SH#FD
657,515700.SH,新能车ETF,平安基金,招商证券,股票型,20191231,,20200210,20191209,,2.8851,0.15,0.05,,1.0,0.1,,中证新能源汽车产业指数收益率,L,被动指数型,契约型开放式,,20200210,20200210,E,515700.SH#FD
658,515380.SH,沪深300ETF泰康,泰康基金,招商银行,股票型,20191227,,20200323,20191115,,71.606,0.4,0.05,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20200323,20200323,E,515380.SH#FD
659,159993.SZ,龙头券商ETF,鹏华基金,中信证券,股票型,20191226,,20200207,20191209,,9.747,0.5,0.1,,1.0,0.1,,国证证券龙头指数收益率,L,被动指数型,契约型开放式,,20200207,20200207,E,159993.SZ#FD
660,515350.SH,民生加银300ETF,民生加银基金,中国农业银行,股票型,20191224,,20200207,20191021,,3.6206,0.15,0.05,,1.0,0.1,,沪深300指数,L,被动指数型,契约型开放式,,20200207,20200207,E,515350.SH#FD
661,515980.SH,人工智能ETF,华富基金,招商银行,股票型,20191224,,20200210,20191209,,2.9506,0.5,0.1,,1.0,0.1,,中证人工智能产业指数收益率,L,被动指数型,契约型开放式,,20200210,20200210,E,515980.SH#FD
662,159986.SZ,消费100ETF,弘毅远方基金,广发证券,股票型,20191219,20221019,20200120,20190923,20221027,2.1115,0.3,0.1,,1.0,0.1,,国证消费100指数收益率,D,被动指数型,契约型开放式,,20200120,20200120,E,159986.SZ#FD
663,501090.SH,消费龙头LOF,华宝基金,中国民生银行,股票型,20191219,,20200106,20191008,,2.8858,0.75,0.1,,1.0,0.0001,,中证消费龙头指数收益率*95%+人民币银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20200106,20200106,E,501090.SH#FD
664,512730.SH,中证银行ETF,鹏华基金,中国建设银行,股票型,20191219,,20200207,20191008,,3.2558,0.3,0.1,,1.0,0.1,,中证银行指数收益率,L,被动指数型,契约型开放式,,20200207,20200207,E,512730.SH#FD
665,159970.SZ,深100ETF工银,工银瑞信基金,浦发银行,股票型,20191219,,20200110,20191014,,5.0826,0.45,0.1,,1.0,0.1,,深证100指数收益率,L,被动指数型,契约型开放式,,20200110,20200110,E,159970.SZ#FD
666,161837.SZ,银华大盘定开,银华基金,中国工商银行,混合型,20191216,,20200521,20191204,,18.4602,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+恒生指数收益率(使用估值汇率调整)*20%+中证综合债指数收益率*20%,L,混合型,契约型开放式,,20211216,20211216,E,161837.SZ#FD
667,159979.SZ,湾创100ETF,广发基金,招商银行,股票型,20191216,20221214,20200214,20190909,20221221,2.4493,0.3,0.1,,1.0,0.1,,同期粤港澳大湾区创新100指数收益率,D,被动指数型,契约型开放式,,20200214,20200214,E,159979.SZ#FD
668,159981.SZ,能源化工ETF,建信基金,中国农业银行,商品型,20191213,,20200117,20191111,,4.8454,0.5,0.1,,1.0,0.1,,易盛郑商所能源化工指数A收益率,L,能源化工期货型,契约型开放式,,20200117,20200117,E,159981.SZ#FD
669,515390.SH,沪深300ETF华安,华安基金,招商银行,股票型,20191213,,20200110,20191028,,4.4268,0.15,0.05,,1.0,0.1,,沪深300指数收益率,L,被动指数型,契约型开放式,,20200110,20200110,E,515390.SH#FD
